chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
14,61034085,61034880,796,61034458,32,18.1077,6.33363,15.6557,SRR3729605_peak_13206
14,61084525,61085039,515,61084739,24,11.6254,4.92251,9.37682,SRR3729605_peak_13207
14,61085705,61086150,446,61085914,19,9.55199,4.73748,7.38448,SRR3729605_peak_13208
14,61146525,61147340,816,61146944,25,14.262,5.9352,11.9258,SRR3729605_peak_13209
14,61213122,61214011,890,61213416,38,20.0438,6.09907,17.5387,SRR3729605_peak_13210
14,61217719,61218380,662,61218067,26,13.1018,5.25075,10.8003,SRR3729605_peak_13211
14,61221617,61221992,376,61221877,18,8.15693,4.20863,6.04201,SRR3729605_peak_13212
14,61230500,61231472,973,61231188,34,19.1272,6.39454,16.6474,SRR3729605_peak_13213
14,61261478,61261815,338,61261674,16,6.8661,3.84541,4.81393,SRR3729605_peak_13214
14,61274791,61275615,825,61275251,75,71.0342,16.726,67.6215,SRR3729605_peak_13215
14,61282955,61284456,1502,61283637,71,55.6035,12.0006,52.3998,SRR3729605_peak_13216
14,61335718,61336183,466,61335970,16,6.42556,3.62938,4.39817,SRR3729605_peak_13217
14,61361607,61363218,1612,61362212,51,38.5806,10.5111,35.6634,SRR3729605_peak_13218
14,61381244,61381795,552,61381548,25,12,4.93579,9.74109,SRR3729605_peak_13219
14,61409940,61411200,1261,61410617,73,65.8506,15.2601,62.5049,SRR3729605_peak_13220
14,61528170,61528599,430,61528396,24,13.8307,5.92185,11.51,SRR3729605_peak_13221
14,61568602,61568919,318,61568798,17,5.92294,3.28862,3.91664,SRR3729605_peak_13222
14,61591860,61592227,368,61592103,17,6.68776,3.63847,4.64177,SRR3729605_peak_13223
14,61595479,61599444,3966,61597780,62,47.4813,11.24,44.407,SRR3729605_peak_13224
14,61600378,61601562,1185,61601323,29,14.4573,5.35237,12.115,SRR3729605_peak_13225
14,61627964,61628816,853,61628357,45,30.8101,8.8287,28.0502,SRR3729605_peak_13226
14,61664883,61665266,384,61665119,14,5.82037,3.56456,3.81847,SRR3729605_peak_13227
14,61675985,61676813,829,61676406,24,13.8708,5.94093,11.5435,SRR3729605_peak_13228
14,61677320,61678355,1036,61677788,79,79.7307,19.011,76.2118,SRR3729605_peak_13229
14,61679112,61679910,799,61679582,33,21.5504,7.60169,19.009,SRR3729605_peak_13230
14,61735398,61735861,464,61735602,23,12.9767,5.70329,10.6786,SRR3729605_peak_13231
14,61791632,61792019,388,61791824,16,7.2539,4.03983,5.17901,SRR3729605_peak_13232
14,61793457,61794842,1386,61793978,91,96.898,21.8626,93.1933,SRR3729605_peak_13233
14,61797256,61797809,554,61797533,22,12.1002,5.46565,9.83173,SRR3729605_peak_13234
14,61836691,61837431,741,61836987,31,20.5692,7.60439,18.048,SRR3729605_peak_13235
14,61867316,61867693,378,61867382,13,5.14357,3.32692,3.18047,SRR3729605_peak_13236
14,61884949,61885489,541,61885259,16,7.10232,3.96337,5.04132,SRR3729605_peak_13237
14,61885856,61887159,1304,61886610,50,38.1552,10.5907,35.2465,SRR3729605_peak_13238
14,61918253,61921090,2838,61920193,53,45.3931,12.8324,42.3534,SRR3729605_peak_13239
14,61923356,61924038,683,61923836,33,20.7671,7.25876,18.2421,SRR3729605_peak_13240
14,61924419,61925045,627,61924610,18,7.83756,4.05637,5.74249,SRR3729605_peak_13241
14,61925342,61925817,476,61925510,16,7.03479,3.9295,4.97636,SRR3729605_peak_13242
14,61926101,61926471,371,61926349,15,5.40098,3.24351,3.42674,SRR3729605_peak_13243
14,62209014,62209598,585,62209331,28,16.4696,6.37023,14.0668,SRR3729605_peak_13244
14,62294548,62295014,467,62294765,24,12.4667,5.29243,10.1887,SRR3729605_peak_13245
14,62295487,62295866,380,62295678,21,11.0365,5.12906,8.81109,SRR3729605_peak_13246
14,62485883,62487098,1216,62486170,30,18.3407,6.80956,15.8836,SRR3729605_peak_13247
14,62566971,62567577,607,62567275,54,42.3084,11.2449,39.3248,SRR3729605_peak_13248
14,62569173,62570325,1153,62569662,74,65.3528,14.7675,62.012,SRR3729605_peak_13249
14,62598915,62599660,746,62599307,22,11.4179,5.14232,9.17595,SRR3729605_peak_13250
14,62608197,62608703,507,62608389,17,7.4959,4.02442,5.4124,SRR3729605_peak_13251
14,62675693,62676082,390,62675783,19,7.63241,3.83856,5.54339,SRR3729605_peak_13252
14,62706006,62706327,322,62706196,15,6.52433,3.80219,4.4845,SRR3729605_peak_13253
14,62743718,62744497,780,62744013,34,22.2285,7.68155,19.67,SRR3729605_peak_13254
14,62745691,62747342,1652,62746935,53,35.1972,8.8073,32.3463,SRR3729605_peak_13255
14,62779324,62779777,454,62779530,26,12.0522,4.81713,9.79176,SRR3729605_peak_13256
14,62792563,62793038,476,62792794,18,8.78445,4.51511,6.64278,SRR3729605_peak_13257
14,62917204,62917525,322,62917366,16,7.2539,4.03983,5.17901,SRR3729605_peak_13258
14,62950048,62950418,371,62950210,21,8.58655,4.01942,6.45685,SRR3729605_peak_13259
14,62969296,62969659,364,62969480,14,5.82037,3.56456,3.81847,SRR3729605_peak_13260
14,62974383,62974703,321,62974589,21,8.58655,4.01942,6.45685,SRR3729605_peak_13261
14,62996661,62997822,1162,62997309,21,10.4097,4.83259,8.20193,SRR3729605_peak_13262
14,62997965,63000060,2096,62999120,85,87.6544,20.1911,84.0499,SRR3729605_peak_13263
14,63020366,63021000,635,63020702,30,17.0876,6.26625,14.6646,SRR3729605_peak_13264
14,63068963,63069775,813,63069464,20,8.81563,4.24488,6.67253,SRR3729605_peak_13265
14,63070460,63071045,586,63070745,25,14.7818,6.17857,12.4254,SRR3729605_peak_13266
14,63074440,63075901,1462,63074737,53,38.1348,9.86585,35.2281,SRR3729605_peak_13267
14,63082295,63083448,1154,63082735,57,49.9702,13.6039,46.8547,SRR3729605_peak_13268
14,63115444,63115778,335,63115622,17,7.57362,4.06242,5.4886,SRR3729605_peak_13269
14,63117014,63117331,318,63117204,14,5.29433,3.29495,3.32441,SRR3729605_peak_13270
14,63117400,63117818,419,63117729,16,6.87057,3.84763,4.81838,SRR3729605_peak_13271
14,63120737,63121054,318,63120865,16,5.80356,3.33315,3.81078,SRR3729605_peak_13272
14,63121108,63122351,1244,63121806,74,68.499,16.012,65.1182,SRR3729605_peak_13273
14,63157969,63159479,1511,63159053,41,26.2049,7.86244,23.549,SRR3729605_peak_13274
14,63330964,63331568,605,63331412,27,13.7642,5.37399,11.4453,SRR3729605_peak_13275
14,63343085,63343658,574,63343344,28,15.9481,6.13922,13.5586,SRR3729605_peak_13276
14,63354489,63355232,744,63355044,19,9.58306,4.75274,7.40727,SRR3729605_peak_13277
14,63358759,63361873,3115,63360059,59,44.7915,10.9621,41.7632,SRR3729605_peak_13278
14,63367973,63368357,385,63368148,19,8.1108,4.05439,5.99696,SRR3729605_peak_13279
14,63369687,63370057,371,63369849,21,9.05749,4.22242,6.90718,SRR3729605_peak_13280
14,63387574,63388093,520,63387852,24,10.1351,4.30177,7.94263,SRR3729605_peak_13281
14,63397768,63398291,524,63398085,20,8.38145,4.05095,6.25896,SRR3729605_peak_13282
14,63401360,63402741,1382,63401914,47,34.0165,9.64869,31.1891,SRR3729605_peak_13283
14,63403872,63404610,739,63404178,23,12.7499,5.59534,10.4637,SRR3729605_peak_13284
14,63404848,63406017,1170,63405745,36,25.7626,8.79257,23.1137,SRR3729605_peak_13285
14,63408873,63409551,679,63409464,20,8.81563,4.24488,6.67253,SRR3729605_peak_13286
14,63411464,63411982,519,63411693,18,7.83756,4.05637,5.74249,SRR3729605_peak_13287
14,63415197,63416106,910,63415758,57,43.2385,10.8577,40.2362,SRR3729605_peak_13288
14,63418120,63418831,712,63418323,27,13.4449,5.24163,11.1342,SRR3729605_peak_13289
14,63430832,63431394,563,63431034,21,7.94095,3.74906,5.8408,SRR3729605_peak_13290
14,63433261,63433601,341,63433420,20,6.39401,3.2179,4.36804,SRR3729605_peak_13291
14,63442798,63443301,504,63443110,32,16.3032,5.62359,13.905,SRR3729605_peak_13292
14,63446936,63448307,1372,63447606,36,22.743,7.47907,20.168,SRR3729605_peak_13293
14,63449110,63450308,1199,63449775,63,53.5145,13.2902,50.3426,SRR3729605_peak_13294
14,63459876,63460357,482,63460128,21,8.58655,4.01942,6.45685,SRR3729605_peak_13295
14,63465039,63465614,576,63465308,21,10.1165,4.69684,7.92452,SRR3729605_peak_13296
14,63468464,63470810,2347,63468865,52,38.3357,10.1722,35.4218,SRR3729605_peak_13297
14,63474530,63474974,445,63474668,16,5.98235,3.41724,3.97361,SRR3729605_peak_13298
14,63481839,63482327,489,63482126,21,9.51049,4.42232,7.34542,SRR3729605_peak_13299
14,63482558,63483926,1369,63483057,57,48.2105,12.8474,45.1231,SRR3729605_peak_13300
14,63486775,63487122,348,63486971,16,7.12672,3.97564,5.06382,SRR3729605_peak_13301
14,63507098,63507737,640,63507439,18,7.60172,3.94554,5.51453,SRR3729605_peak_13302
14,63524605,63525016,412,63524848,21,8.58655,4.01942,6.45685,SRR3729605_peak_13303
14,63562964,63563285,322,63563174,14,5.29433,3.29495,3.32441,SRR3729605_peak_13304
14,63563419,63564000,582,63563724,32,15.6591,5.38224,13.2812,SRR3729605_peak_13305
14,63619183,63619790,608,63619356,16,5.86237,3.36071,3.85808,SRR3729605_peak_13306
14,63715519,63717230,1712,63716784,32,20.4042,7.30973,17.8913,SRR3729605_peak_13307
14,63718615,63718964,350,63718705,13,5.14357,3.32692,3.18047,SRR3729605_peak_13308
14,63780900,63781881,982,63781434,27,15.296,6.03442,12.9275,SRR3729605_peak_13309
14,63869638,63870043,406,63869941,20,8.45594,4.08391,6.33184,SRR3729605_peak_13310
14,64038153,64039362,1210,64039157,27,16.2749,6.47838,13.8774,SRR3729605_peak_13311
14,64075706,64076152,447,64075927,19,7.40389,3.73739,5.32359,SRR3729605_peak_13312
14,64097253,64098479,1227,64097931,61,53.4295,13.8489,50.2592,SRR3729605_peak_13313
14,64146156,64146782,627,64146455,25,12.1289,4.99013,9.85947,SRR3729605_peak_13314
14,64181055,64181519,465,64181293,37,23.7278,7.68121,21.1296,SRR3729605_peak_13315
14,64393532,64394096,565,64393793,24,12.9075,5.49187,10.617,SRR3729605_peak_13316
14,64395283,64396927,1645,64395722,40,26.3002,8.10525,23.6404,SRR3729605_peak_13317
14,64431063,64432319,1257,64431379,70,58.5134,13.2913,55.2672,SRR3729605_peak_13318
14,64436896,64437302,407,64436999,17,6.48488,3.54421,4.45456,SRR3729605_peak_13319
14,64472652,64473250,599,64473137,19,8.1108,4.05439,5.99696,SRR3729605_peak_13320
14,64549836,64550153,318,64549998,17,5.92294,3.28862,3.91664,SRR3729605_peak_13321
14,64676328,64679653,3326,64678197,149,170.926,28.7892,166.566,SRR3729605_peak_13322
14,64681702,64682166,465,64681857,22,9.79883,4.41435,7.61687,SRR3729605_peak_13323
14,64869440,64872126,2687,64869912,36,20.146,6.44985,17.6396,SRR3729605_peak_13324
14,64874731,64875558,828,64875034,32,19.3528,6.85278,16.8679,SRR3729605_peak_13325
14,64889732,64891166,1435,64890261,43,33.39,10.4018,30.5772,SRR3729605_peak_13326
14,64891862,64892457,596,64892119,20,8.57061,4.13491,6.44359,SRR3729605_peak_13327
14,64894127,64894754,628,64894529,18,6.86214,3.60692,4.81092,SRR3729605_peak_13328
14,64894916,64896143,1228,64895484,62,41.7257,9.27953,38.7527,SRR3729605_peak_13329
14,64896500,64897592,1093,64897099,44,29.3576,8.4754,26.6283,SRR3729605_peak_13330
14,64903909,64904226,318,64904049,15,5.51675,3.29948,3.53722,SRR3729605_peak_13331
14,64904348,64904924,577,64904587,14,5.41025,3.35368,3.43555,SRR3729605_peak_13332
14,64916869,64917468,600,64917103,25,12.1289,4.99013,9.85947,SRR3729605_peak_13333
14,64924099,64924419,321,64924175,16,6.79771,3.81154,4.7485,SRR3729605_peak_13334
14,64925311,64926542,1232,64925758,26,14.8529,6.01974,12.4947,SRR3729605_peak_13335
14,64927133,64927864,732,64927294,18,7.19159,3.75609,5.12637,SRR3729605_peak_13336
14,65079303,65079740,438,65079567,20,10.4025,4.99038,8.19559,SRR3729605_peak_13337
14,65087815,65088799,985,65088555,22,10.2766,4.62333,8.08062,SRR3729605_peak_13338
14,65091442,65092184,743,65091716,23,11.0608,4.82435,8.8341,SRR3729605_peak_13339
14,65092635,65093272,638,65092905,13,5.14357,3.32692,3.18047,SRR3729605_peak_13340
14,65093821,65094315,495,65094081,20,10.4025,4.99038,8.19559,SRR3729605_peak_13341
14,65102537,65103231,695,65102682,35,20.4459,6.73924,17.9315,SRR3729605_peak_13342
14,65104212,65104734,523,65104524,17,7.35089,3.95394,5.27265,SRR3729605_peak_13343
14,65186882,65188084,1203,65187416,83,85.3721,19.9615,81.791,SRR3729605_peak_13344
14,65268893,65269287,395,65269062,19,8.26333,4.12435,6.14638,SRR3729605_peak_13345
14,65331542,65332469,928,65331843,52,44.1665,12.5948,41.1477,SRR3729605_peak_13346
14,65332822,65333541,720,65333020,42,23.9991,6.86588,21.3942,SRR3729605_peak_13347
14,65334701,65335198,498,65334983,27,15.1684,5.9778,12.8023,SRR3729605_peak_13348
14,65335304,65335823,520,65335579,24,13.4678,5.75086,11.1567,SRR3729605_peak_13349
14,65387012,65387656,645,65387292,24,13.8708,5.94093,11.5435,SRR3729605_peak_13350
14,65568941,65569920,980,65569672,24,13.8708,5.94093,11.5435,SRR3729605_peak_13351
14,65580665,65582059,1395,65580971,55,47.8701,13.3077,44.7871,SRR3729605_peak_13352
14,65584322,65585102,781,65584666,45,29.1873,8.20697,26.4613,SRR3729605_peak_13353
14,65594792,65595844,1053,65595284,43,31.0695,9.39369,28.3055,SRR3729605_peak_13354
14,65596387,65596830,444,65596639,18,7.60172,3.94554,5.51453,SRR3729605_peak_13355
14,65606125,65606751,627,65606372,21,11.2418,5.22802,9.00425,SRR3729605_peak_13356
14,65606813,65607524,712,65607257,25,14.7818,6.17857,12.4254,SRR3729605_peak_13357
14,65607803,65608870,1068,65608027,19,6.83689,3.49169,4.78661,SRR3729605_peak_13358
14,65611590,65614453,2864,65612409,157,179.397,28.8668,174.966,SRR3729605_peak_13359
14,65615187,65616161,975,65615911,38,26.3416,8.56686,23.6806,SRR3729605_peak_13360
14,65617759,65619264,1506,65618319,81,75.2384,16.4832,71.7742,SRR3729605_peak_13361
14,65625275,65626104,830,65625622,44,30.9205,9.09617,28.1585,SRR3729605_peak_13362
14,65626222,65626690,469,65626507,25,12.4327,5.11941,10.1553,SRR3729605_peak_13363
14,65689307,65689702,396,65689545,21,10.1165,4.69684,7.92452,SRR3729605_peak_13364
14,65830074,65830871,798,65830428,59,50.6687,13.2904,47.5403,SRR3729605_peak_13365
14,65852966,65853960,995,65853458,51,39.2903,10.7983,36.3613,SRR3729605_peak_13366
14,65855655,65856095,441,65855894,16,6.53045,3.68035,4.4906,SRR3729605_peak_13367
14,65874316,65874953,638,65874673,33,20.6254,7.1977,18.1035,SRR3729605_peak_13368
14,65903892,65904227,336,65904082,17,6.68776,3.63847,4.64177,SRR3729605_peak_13369
14,65953405,65954170,766,65953872,33,20.3043,7.06044,17.7933,SRR3729605_peak_13370
14,66010473,66011069,597,66010757,27,16.6518,6.65384,14.2388,SRR3729605_peak_13371
14,66043008,66043801,794,66043322,72,61.8787,14.0108,58.5866,SRR3729605_peak_13372
14,66070759,66071830,1072,66071402,20,9.25522,4.44564,7.09872,SRR3729605_peak_13373
14,66074193,66075828,1636,66074742,52,44.1665,12.5948,41.1477,SRR3729605_peak_13374
14,66088510,66089097,588,66088809,20,7.89014,3.83672,5.79146,SRR3729605_peak_13375
14,66089172,66090123,952,66089584,22,8.40781,3.83352,6.28452,SRR3729605_peak_13376
14,66092695,66093254,560,66092946,25,11.5537,4.75023,9.30659,SRR3729605_peak_13377
14,66101513,66102087,575,66101816,40,28.0606,8.83611,25.3595,SRR3729605_peak_13378
14,66110641,66112186,1546,66111806,71,54.1122,11.4964,50.9328,SRR3729605_peak_13379
14,66127019,66129092,2074,66128504,68,57.8526,13.5861,54.6178,SRR3729605_peak_13380
14,66205998,66208405,2408,66208163,35,23.6405,8.07907,21.0483,SRR3729605_peak_13381
14,66214692,66215815,1124,66214971,64,50.5371,11.8756,47.4107,SRR3729605_peak_13382
14,66219334,66219663,330,66219471,18,6.37176,3.38983,4.34712,SRR3729605_peak_13383
14,66219911,66220270,360,66220020,19,7.33788,3.7084,5.26101,SRR3729605_peak_13384
14,66242136,66242856,721,66242716,19,7.96219,3.98676,5.86158,SRR3729605_peak_13385
14,66245103,66246217,1115,66245661,38,24.9424,7.97368,22.3137,SRR3729605_peak_13386
14,66317390,66317864,475,66317575,16,5.47851,3.18242,3.50079,SRR3729605_peak_13387
14,66319987,66320616,630,66320279,24,13.8708,5.94093,11.5435,SRR3729605_peak_13388
14,66326529,66327236,708,66326982,54,41.1466,10.7837,38.1838,SRR3729605_peak_13389
14,66348713,66349210,498,66348924,17,8.00769,4.27747,5.89857,SRR3729605_peak_13390
14,66355743,66356262,520,66356041,21,10.4008,4.8284,8.19559,SRR3729605_peak_13391
14,66360996,66362000,1005,66361707,29,16.1905,6.06411,13.7942,SRR3729605_peak_13392
14,66367036,66367799,764,66367599,21,9.10656,4.24385,6.95305,SRR3729605_peak_13393
14,66377726,66378803,1078,66378632,18,8.08392,4.1736,5.97271,SRR3729605_peak_13394
14,66384715,66385717,1003,66385025,42,32.3729,10.2184,29.5777,SRR3729605_peak_13395
14,66501445,66502163,719,66501691,28,14.6047,5.56592,12.2586,SRR3729605_peak_13396
14,66509034,66509599,566,66509325,23,11.4399,4.99229,9.19653,SRR3729605_peak_13397
14,66516779,66518626,1848,66517882,64,55.3947,13.7603,52.1959,SRR3729605_peak_13398
14,66873443,66874329,887,66873860,29,18.5822,7.12911,16.1145,SRR3729605_peak_13399
14,66891438,66893479,2042,66891739,35,24.6996,8.55494,22.0781,SRR3729605_peak_13400
14,66894701,66895424,724,66895149,28,15.3076,5.86197,12.9379,SRR3729605_peak_13401
14,66895612,66896273,662,66896021,21,9.56576,4.44702,7.39706,SRR3729605_peak_13402
14,66909906,66910541,636,66910229,21,10.213,4.74133,8.0186,SRR3729605_peak_13403
14,67106240,67106813,574,67106549,33,22.6094,8.07966,20.0373,SRR3729605_peak_13404
14,67244843,67246038,1196,67245752,60,54.1946,14.4959,51.0103,SRR3729605_peak_13405
14,67246146,67247035,890,67246578,33,19.859,6.87266,17.3578,SRR3729605_peak_13406
14,67270001,67270382,382,67270195,15,5.20671,3.15041,3.24044,SRR3729605_peak_13407
14,67288356,67288807,452,67288625,19,7.21344,3.65402,5.14679,SRR3729605_peak_13408
14,67302135,67302492,358,67302241,21,10.7161,4.97642,8.50044,SRR3729605_peak_13409
14,67306141,67306522,382,67306380,22,9.29563,4.1995,7.13837,SRR3729605_peak_13410
14,67309357,67310520,1164,67309709,179,239.564,42.7747,234.628,SRR3729605_peak_13411
14,67323855,67324305,451,67324044,19,8.32587,4.1532,6.20679,SRR3729605_peak_13412
14,67425949,67426774,826,67426484,39,29.0197,9.50548,26.297,SRR3729605_peak_13413
14,67471876,67472273,398,67472079,22,12.1002,5.46565,9.83173,SRR3729605_peak_13414
14,67811877,67812353,477,67812191,31,17.5978,6.30081,15.1623,SRR3729605_peak_13415
14,67868909,67869287,379,67869114,16,6.42893,3.63101,4.40091,SRR3729605_peak_13416
14,67951963,67953649,1687,67952994,224,307.271,48.0359,301.863,SRR3729605_peak_13417
14,67953854,67954863,1010,67954268,28,15.6796,6.02214,13.3002,SRR3729605_peak_13418
14,67960423,67960859,437,67960670,31,20.0067,7.34696,17.503,SRR3729605_peak_13419
14,67995819,67996257,439,67996054,21,9.83546,4.56852,7.65205,SRR3729605_peak_13420
14,68141779,68142357,579,68142016,36,25.7626,8.79257,23.1137,SRR3729605_peak_13421
14,68169577,68170948,1372,68170490,130,149.328,27.9676,145.146,SRR3729605_peak_13422
14,68171299,68171673,375,68171445,16,7.2539,4.03983,5.17901,SRR3729605_peak_13423
14,68696173,68696588,416,68696363,22,10.0616,4.52871,7.87164,SRR3729605_peak_13424
14,68697192,68699034,1843,68698192,34,21.2973,7.28043,18.761,SRR3729605_peak_13425
14,69007811,69008538,728,69007909,19,7.01543,3.56825,4.95721,SRR3729605_peak_13426
14,69045237,69045834,598,69045545,24,12.8965,5.48682,10.607,SRR3729605_peak_13427
14,69389913,69390407,495,69390159,20,10.4025,4.99038,8.19559,SRR3729605_peak_13428
14,69411675,69413032,1358,69412401,75,70.1911,16.3791,66.7875,SRR3729605_peak_13429
14,69478597,69479380,784,69479021,24,11.0557,4.68002,8.82928,SRR3729605_peak_13430
14,69944385,69945227,843,69944870,105,108.242,21.3075,104.425,SRR3729605_peak_13431
14,69966741,69967561,821,69967084,57,41.2151,10.1106,38.2504,SRR3729605_peak_13432
14,69968386,69968996,611,69968679,21,10.1211,4.69896,7.9288,SRR3729605_peak_13433
14,69969379,69971190,1812,69969818,64,52.3018,12.5387,49.1483,SRR3729605_peak_13434
14,70004804,70005413,610,70005114,48,39.3425,11.6442,36.4094,SRR3729605_peak_13435
14,70042249,70042828,580,70042538,38,25.2424,8.09873,22.6085,SRR3729605_peak_13436
14,70042902,70043456,555,70043126,20,10.4025,4.99038,8.19559,SRR3729605_peak_13437
14,70289084,70289605,522,70289305,28,16.4312,6.35305,14.0299,SRR3729605_peak_13438
14,70294820,70295550,731,70295108,40,25.8109,7.909,23.1601,SRR3729605_peak_13439
14,70344477,70344881,405,70344602,21,9.83546,4.56852,7.65205,SRR3729605_peak_13440
14,70443660,70444941,1282,70444049,32,19.3801,6.8644,16.8944,SRR3729605_peak_13441
14,70445143,70446094,952,70445614,46,33.7006,9.76001,30.8779,SRR3729605_peak_13442
14,70573691,70574985,1295,70574466,38,27.6763,9.15641,24.9883,SRR3729605_peak_13443
14,70575261,70575893,633,70575501,24,12.2403,5.1915,9.96819,SRR3729605_peak_13444
14,70577310,70577737,428,70577472,15,6.38345,3.73023,4.3579,SRR3729605_peak_13445
14,70578527,70579697,1171,70579212,29,13.9719,5.16212,11.6416,SRR3729605_peak_13446
14,70584810,70585198,389,70585048,18,8.40573,4.32899,6.28285,SRR3729605_peak_13447
14,70585586,70586866,1281,70585867,36,25.3953,8.62615,22.7575,SRR3729605_peak_13448
14,70588450,70589173,724,70588730,30,19.5689,7.36675,17.0741,SRR3729605_peak_13449
14,70590989,70591483,495,70591258,19,9.58306,4.75274,7.40727,SRR3729605_peak_13450
14,70591595,70592374,780,70592013,32,21.5829,7.84202,19.0361,SRR3729605_peak_13451
14,70680154,70681314,1161,70680717,102,100.503,19.3992,96.76,SRR3729605_peak_13452
14,70730936,70731264,329,70731056,15,4.57473,2.8546,2.65019,SRR3729605_peak_13453
14,70743916,70744437,522,70744062,16,6.6063,3.71738,4.56439,SRR3729605_peak_13454
14,70745900,70746820,921,70746240,30,17.0876,6.26625,14.6646,SRR3729605_peak_13455
14,70752945,70753534,590,70753260,30,15.6229,5.66373,13.2457,SRR3729605_peak_13456
14,70782646,70783116,471,70782844,42,23.9991,6.86588,21.3942,SRR3729605_peak_13457
14,70815143,70815781,639,70815487,24,11.9601,5.06798,9.70191,SRR3729605_peak_13458
14,70999972,71000653,682,71000371,41,28.193,8.66113,25.4898,SRR3729605_peak_13459
14,71004062,71005290,1229,71004358,85,88.119,20.3914,84.5105,SRR3729605_peak_13460
14,72836736,72837300,565,72837023,20,10.1212,4.85408,7.92889,SRR3729605_peak_13461
14,72837672,72838614,943,72838223,31,20.1951,7.43264,17.6877,SRR3729605_peak_13462
14,72838810,72839777,968,72839156,47,31.7645,8.76965,28.9836,SRR3729605_peak_13463
14,72840089,72840869,781,72840370,18,8.15693,4.20863,6.04201,SRR3729605_peak_13464
14,73254589,73254906,318,73254838,16,6.64078,3.73427,4.59668,SRR3729605_peak_13465
14,73282766,73283236,471,73283078,18,8.55168,4.4003,6.42587,SRR3729605_peak_13466
14,73343938,73345194,1257,73344558,59,49.5139,12.8096,46.4042,SRR3729605_peak_13467
14,73369262,73369983,722,73369554,29,14.1452,5.22961,11.8106,SRR3729605_peak_13468
14,73371366,73371800,435,73371519,17,6.68776,3.63847,4.64177,SRR3729605_peak_13469
14,73374638,73375004,367,73374732,16,6.7046,3.76562,4.65818,SRR3729605_peak_13470
14,73379928,73380533,606,73380393,21,10.3912,4.82397,8.19127,SRR3729605_peak_13471
14,73380755,73381694,940,73381103,75,65.6319,14.5865,62.2881,SRR3729605_peak_13472
14,73396457,73397182,726,73396823,70,62.2724,14.7439,58.9729,SRR3729605_peak_13473
14,73399403,73400443,1041,73400003,63,47.1926,10.9064,44.1227,SRR3729605_peak_13474
14,73407309,73407679,371,73407435,14,4.76598,3.03206,2.83185,SRR3729605_peak_13475
14,73409570,73410220,651,73409872,51,34.2362,8.86141,31.4048,SRR3729605_peak_13476
14,73416471,73417311,841,73416747,18,5.85371,3.16682,3.84968,SRR3729605_peak_13477
14,73446395,73447541,1147,73446837,42,32.3729,10.2184,29.5777,SRR3729605_peak_13478
14,73447635,73448070,436,73447869,15,5.9548,3.51461,3.94678,SRR3729605_peak_13479
14,73449019,73449425,407,73449231,21,8.81764,4.11842,6.67359,SRR3729605_peak_13480
14,73475062,73477200,2139,73476223,79,63.4135,12.7737,60.0979,SRR3729605_peak_13481
14,73479250,73479644,395,73479560,15,4.878,2.99522,2.93808,SRR3729605_peak_13482
14,73487544,73487861,318,73487678,16,7.18114,4.00305,5.11621,SRR3729605_peak_13483
14,73490490,73491322,833,73490800,63,50.1479,11.9809,47.03,SRR3729605_peak_13484
14,73495332,73496214,883,73495759,33,22.3114,7.9435,19.7492,SRR3729605_peak_13485
14,73531066,73531970,905,73531738,22,12.1002,5.46565,9.83173,SRR3729605_peak_13486
14,73563574,73564050,477,73563862,24,11.3352,4.79821,9.09434,SRR3729605_peak_13487
14,73610884,73613681,2798,73612106,78,64.7369,13.4625,61.4032,SRR3729605_peak_13488
14,73613974,73614352,379,73614174,19,7.61369,3.83023,5.52626,SRR3729605_peak_13489
14,73618661,73619263,603,73619167,17,6.10295,3.36962,4.08938,SRR3729605_peak_13490
14,73619703,73621075,1373,73620166,40,26.9793,8.38259,24.3024,SRR3729605_peak_13491
14,73621316,73621663,348,73621425,15,5.99433,3.53428,3.98551,SRR3729605_peak_13492
14,73622081,73624355,2275,73622982,27,15.8373,6.27783,13.4493,SRR3729605_peak_13493
14,73625941,73626671,731,73626372,33,17.1493,5.794,14.7249,SRR3729605_peak_13494
14,73647477,73647976,500,73647681,26,15.0447,6.10742,12.6822,SRR3729605_peak_13495
14,73683119,73683748,630,73683433,40,29.7165,9.55871,26.9803,SRR3729605_peak_13496
14,73690152,73691162,1011,73690462,38,22.8261,7.12534,20.2481,SRR3729605_peak_13497
14,73711289,73712708,1420,73712473,33,16.1639,5.42884,13.7688,SRR3729605_peak_13498
14,73747301,73747866,566,73747592,43,27.3623,7.91292,24.6782,SRR3729605_peak_13499
14,73762078,73763024,947,73762594,44,34.6586,10.6937,31.8159,SRR3729605_peak_13500
14,73789541,73790503,963,73789995,35,24.6996,8.55494,22.0781,SRR3729605_peak_13501
14,73868282,73868656,375,73868363,15,5.38164,3.23419,3.40801,SRR3729605_peak_13502
14,73868719,73870640,1922,73869060,62,47.4813,11.24,44.407,SRR3729605_peak_13503
14,74887324,74887794,471,74887564,24,13.5272,5.77867,11.2153,SRR3729605_peak_13504
14,74968430,74970594,2165,74968849,38,25.2424,8.09873,22.6085,SRR3729605_peak_13505
14,74972895,74973274,380,74973114,21,8.58655,4.01942,6.45685,SRR3729605_peak_13506
14,74989498,74989834,337,74989754,12,4.31108,2.99045,2.41193,SRR3729605_peak_13507
